percentile,year,variable_code,value
p99p100,2023,sptinc_z_ET,0.1046
p99p100,2024,sptinc_z_ET,0.1046
p0p50,1820,sptinc_z_ET,0.1464
p0p50,1850,sptinc_z_ET,0.1432
p0p50,1880,sptinc_z_ET,0.1292
p0p50,1900,sptinc_z_ET,0.15
p0p50,1910,sptinc_z_ET,0.127
p0p50,1920,sptinc_z_ET,0.1255
p0p50,1930,sptinc_z_ET,0.124
p0p50,1940,sptinc_z_ET,0.1224
p0p50,1950,sptinc_z_ET,0.1209
p0p50,1960,sptinc_z_ET,0.105
p0p50,1970,sptinc_z_ET,0.1037
p0p50,1980,sptinc_z_ET,0.1136
p0p50,1981,sptinc_z_ET,0.1136
p0p50,1982,sptinc_z_ET,0.1136
p0p50,1983,sptinc_z_ET,0.1136
p0p50,1984,sptinc_z_ET,0.1136
p0p50,1985,sptinc_z_ET,0.1136
p0p50,1986,sptinc_z_ET,0.1136
p0p50,1987,sptinc_z_ET,0.1136
p0p50,1988,sptinc_z_ET,0.1136
p0p50,1989,sptinc_z_ET,0.1136
p0p50,1990,sptinc_z_ET,0.1136
p0p50,1991,sptinc_z_ET,0.1136
p0p50,1992,sptinc_z_ET,0.1136
p0p50,1993,sptinc_z_ET,0.1136
p0p50,1994,sptinc_z_ET,0.1136
p0p50,1995,sptinc_z_ET,0.1136
p0p50,1996,sptinc_z_ET,0.1293
p0p50,1997,sptinc_z_ET,0.1451
p0p50,1998,sptinc_z_ET,0.161
p0p50,1999,sptinc_z_ET,0.1769
p0p50,2000,sptinc_z_ET,0.1766
p0p50,2001,sptinc_z_ET,0.1762
p0p50,2002,sptinc_z_ET,0.1759
p0p50,2003,sptinc_z_ET,0.1755
p0p50,2004,sptinc_z_ET,0.1752
p0p50,2005,sptinc_z_ET,0.1735
p0p50,2006,sptinc_z_ET,0.1717
p0p50,2007,sptinc_z_ET,0.17
p0p50,2008,sptinc_z_ET,0.1683
p0p50,2009,sptinc_z_ET,0.1666
p0p50,2010,sptinc_z_ET,0.1649
p0p50,2011,sptinc_z_ET,0.1636
p0p50,2012,sptinc_z_ET,0.1623
p0p50,2013,sptinc_z_ET,0.161
p0p50,2014,sptinc_z_ET,0.1597
p0p50,2015,sptinc_z_ET,0.1583
p0p50,2016,sptinc_z_ET,0.1609
p0p50,2017,sptinc_z_ET,0.1634
p0p50,2018,sptinc_z_ET,0.1659
p0p50,2019,sptinc_z_ET,0.1684
p0p50,2020,sptinc_z_ET,0.1709
p0p50,2021,sptinc_z_ET,0.1734
p0p50,2022,sptinc_z_ET,0.1734
p0p50,2023,sptinc_z_ET,0.1734
p0p50,2024,sptinc_z_ET,0.1734
p99p100,1980,sptinc_z_JO,0.178
p99p100,1981,sptinc_z_JO,0.178
p99p100,1982,sptinc_z_JO,0.178
p99p100,1983,sptinc_z_JO,0.178
p99p100,1984,sptinc_z_JO,0.178
p99p100,1985,sptinc_z_JO,0.178
p99p100,1986,sptinc_z_JO,0.178
p99p100,1987,sptinc_z_JO,0.1841
p99p100,1988,sptinc_z_JO,0.1911
p99p100,1989,sptinc_z_JO,0.1991
p99p100,1990,sptinc_z_JO,0.2084
p99p100,1991,sptinc_z_JO,0.2194
p99p100,1992,sptinc_z_JO,0.2325
p99p100,1993,sptinc_z_JO,0.2184
p99p100,1994,sptinc_z_JO,0.2039
p99p100,1995,sptinc_z_JO,0.1892
p99p100,1996,sptinc_z_JO,0.1741
p99p100,1997,sptinc_z_JO,0.1587
p99p100,1998,sptinc_z_JO,0.1664
p99p100,1999,sptinc_z_JO,0.1735
p99p100,2000,sptinc_z_JO,0.1802
p99p100,2001,sptinc_z_JO,0.1865
p99p100,2002,sptinc_z_JO,0.1924
p99p100,2003,sptinc_z_JO,0.1968
p99p100,2004,sptinc_z_JO,0.201
p99p100,2005,sptinc_z_JO,0.2049
p99p100,2006,sptinc_z_JO,0.2085
p99p100,2007,sptinc_z_JO,0.2117
p99p100,2008,sptinc_z_JO,0.2147
p99p100,2009,sptinc_z_JO,0.225
p99p100,2010,sptinc_z_JO,0.2353
p99p100,2011,sptinc_z_JO,0.2012
p99p100,2012,sptinc_z_JO,0.1899
p99p100,2013,sptinc_z_JO,0.1783
p99p100,2014,sptinc_z_JO,0.1783
p99p100,2015,sptinc_z_JO,0.1783
p99p100,2016,sptinc_z_JO,0.1783
p99p100,2017,sptinc_z_JO,0.1783
p99p100,2018,sptinc_z_JO,0.1783
p99p100,2019,sptinc_z_JO,0.1783
p99p100,2020,sptinc_z_JO,0.1783
p99p100,2021,sptinc_z_JO,0.1783
p99p100,2022,sptinc_z_JO,0.1783
p99p100,2023,sptinc_z_JO,0.1783
p99p100,2024,sptinc_z_JO,0.1783
p0p50,1980,sptinc_z_JO,0.1414
p0p50,1981,sptinc_z_JO,0.1414
p0p50,1982,sptinc_z_JO,0.1414
p0p50,1983,sptinc_z_JO,0.1414
p0p50,1984,sptinc_z_JO,0.1414
p0p50,1985,sptinc_z_JO,0.1414
p0p50,1986,sptinc_z_JO,0.1414
p0p50,1987,sptinc_z_JO,0.1388
p0p50,1988,sptinc_z_JO,0.1358
p0p50,1989,sptinc_z_JO,0.1323
p0p50,1990,sptinc_z_JO,0.1283
p0p50,1991,sptinc_z_JO,0.1235
p0p50,1992,sptinc_z_JO,0.1178
p0p50,1993,sptinc_z_JO,0.1242
p0p50,1994,sptinc_z_JO,0.1308
p0p50,1995,sptinc_z_JO,0.1374
p0p50,1996,sptinc_z_JO,0.1443
p0p50,1997,sptinc_z_JO,0.1512
p0p50,1998,sptinc_z_JO,0.1478
p0p50,1999,sptinc_z_JO,0.1447
p0p50,2000,sptinc_z_JO,0.1417
p0p50,2001,sptinc_z_JO,0.1389
p0p50,2002,sptinc_z_JO,0.1363
p0p50,2003,sptinc_z_JO,0.1344
p0p50,2004,sptinc_z_JO,0.1326
p0p50,2005,sptinc_z_JO,0.1309
p0p50,2006,sptinc_z_JO,0.1294
p0p50,2007,sptinc_z_JO,0.1304
p0p50,2008,sptinc_z_JO,0.1314
p0p50,2009,sptinc_z_JO,0.1333
p0p50,2010,sptinc_z_JO,0.1353
p0p50,2011,sptinc_z_JO,0.1407
p0p50,2012,sptinc_z_JO,0.1423
p0p50,2013,sptinc_z_JO,0.144
p0p50,2014,sptinc_z_JO,0.144
p0p50,2015,sptinc_z_JO,0.144
p0p50,2016,sptinc_z_JO,0.144
p0p50,2017,sptinc_z_JO,0.144
p0p50,2018,sptinc_z_JO,0.144
p0p50,2019,sptinc_z_JO,0.144
p0p50,2020,sptinc_z_JO,0.144
p0p50,2021,sptinc_z_JO,0.144
p0p50,2022,sptinc_z_JO,0.144
p0p50,2023,sptinc_z_JO,0.144
p0p50,2024,sptinc_z_JO,0.144
p99p100,1980,sptinc_z_GI,0.0909
p99p100,1981,sptinc_z_GI,0.0907
p99p100,1982,sptinc_z_GI,0.0904
p99p100,1983,sptinc_z_GI,0.0915
p99p100,1984,sptinc_z_GI,0.0935
p99p100,1985,sptinc_z_GI,0.0937
p99p100,1986,sptinc_z_GI,0.0935
p99p100,1987,sptinc_z_GI,0.0928
p99p100,1988,sptinc_z_GI,0.0933
p99p100,1989,sptinc_z_GI,0.0944
p99p100,1990,sptinc_z_GI,0.0923
p99p100,1991,sptinc_z_GI,0.0915
p99p100,1992,sptinc_z_GI,0.0951
p99p100,1993,sptinc_z_GI,0.0962
p99p100,1994,sptinc_z_GI,0.1007
p99p100,1995,sptinc_z_GI,0.0975
p99p100,1996,sptinc_z_GI,0.1009
p99p100,1997,sptinc_z_GI,0.1068
p99p100,1998,sptinc_z_GI,0.1081
p99p100,1999,sptinc_z_GI,0.1088
p99p100,2000,sptinc_z_GI,0.1129
p99p100,2001,sptinc_z_GI,0.1086
p99p100,2002,sptinc_z_GI,0.105
p99p100,2003,sptinc_z_GI,0.1074
p99p100,2004,sptinc_z_GI,0.1114
p99p100,2005,sptinc_z_GI,0.1133
p99p100,2006,sptinc_z_GI,0.12
p99p100,2007,sptinc_z_GI,0.1198
p99p100,2008,sptinc_z_GI,0.1078
p99p100,2009,sptinc_z_GI,0.0988
p99p100,2010,sptinc_z_GI,0.1093
p99p100,2011,sptinc_z_GI,0.1087
p99p100,2012,sptinc_z_GI,0.1025
p99p100,2013,sptinc_z_GI,0.104
p99p100,2014,sptinc_z_GI,0.1086
p99p100,2015,sptinc_z_GI,0.1066
p99p100,2016,sptinc_z_GI,0.1078
p99p100,2017,sptinc_z_GI,0.1079
p99p100,2018,sptinc_z_GI,0.1084
p99p100,2019,sptinc_z_GI,0.105
p99p100,2020,sptinc_z_GI,0.1059
p99p100,2021,sptinc_z_GI,0.1141
p99p100,2022,sptinc_z_GI,0.1151
p99p100,2023,sptinc_z_GI,0.1151
p99p100,2024,sptinc_z_GI,0.1151
p0p50,1980,sptinc_z_GI,0.203
p0p50,1981,sptinc_z_GI,0.2027
p0p50,1982,sptinc_z_GI,0.2017
p0p50,1983,sptinc_z_GI,0.2037
p0p50,1984,sptinc_z_GI,0.2021
p0p50,1985,sptinc_z_GI,0.1982
p0p50,1986,sptinc_z_GI,0.2007
p0p50,1987,sptinc_z_GI,0.2024
p0p50,1988,sptinc_z_GI,0.2079
p0p50,1989,sptinc_z_GI,0.2066
p0p50,1990,sptinc_z_GI,0.2087
p0p50,1991,sptinc_z_GI,0.21
p0p50,1992,sptinc_z_GI,0.2055
p0p50,1993,sptinc_z_GI,0.1992
p0p50,1994,sptinc_z_GI,0.1939
p0p50,1995,sptinc_z_GI,0.1956
p0p50,1996,sptinc_z_GI,0.195
p0p50,1997,sptinc_z_GI,0.1918
p0p50,1998,sptinc_z_GI,0.1926
p0p50,1999,sptinc_z_GI,0.1925
p0p50,2000,sptinc_z_GI,0.1893
p0p50,2001,sptinc_z_GI,0.1892
p0p50,2002,sptinc_z_GI,0.1919
p0p50,2003,sptinc_z_GI,0.1896
p0p50,2004,sptinc_z_GI,0.1821
p0p50,2005,sptinc_z_GI,0.1844
p0p50,2006,sptinc_z_GI,0.182
p0p50,2007,sptinc_z_GI,0.184
p0p50,2008,sptinc_z_GI,0.1916
p0p50,2009,sptinc_z_GI,0.1954
p0p50,2010,sptinc_z_GI,0.184
p0p50,2011,sptinc_z_GI,0.1833
p0p50,2012,sptinc_z_GI,0.1846
p0p50,2013,sptinc_z_GI,0.1816
p0p50,2014,sptinc_z_GI,0.1805
p0p50,2015,sptinc_z_GI,0.1808
p0p50,2016,sptinc_z_GI,0.1814
p0p50,2017,sptinc_z_GI,0.1826
p0p50,2018,sptinc_z_GI,0.1842
p0p50,2019,sptinc_z_GI,0.186
p0p50,2020,sptinc_z_GI,0.1852
p0p50,2021,sptinc_z_GI,0.1834
p0p50,2022,sptinc_z_GI,0.184
p0p50,2023,sptinc_z_GI,0.184
p0p50,2024,sptinc_z_GI,0.184
p99p100,1980,sptinc_z_MC,0.0909
p99p100,1981,sptinc_z_MC,0.0907
p99p100,1982,sptinc_z_MC,0.0904
p99p100,1983,sptinc_z_MC,0.0915
p99p100,1984,sptinc_z_MC,0.0935
p99p100,1985,sptinc_z_MC,0.0937
p99p100,1986,sptinc_z_MC,0.0935
p99p100,1987,sptinc_z_MC,0.0928
p99p100,1988,sptinc_z_MC,0.0933
p99p100,1989,sptinc_z_MC,0.0944
p99p100,1990,sptinc_z_MC,0.0923
p99p100,1991,sptinc_z_MC,0.0915
p99p100,1992,sptinc_z_MC,0.0951
p99p100,1993,sptinc_z_MC,0.0962
p99p100,1994,sptinc_z_MC,0.1007
p99p100,1995,sptinc_z_MC,0.0975
p99p100,1996,sptinc_z_MC,0.1009
p99p100,1997,sptinc_z_MC,0.1068
p99p100,1998,sptinc_z_MC,0.1081
p99p100,1999,sptinc_z_MC,0.1088
p99p100,2000,sptinc_z_MC,0.1129
p99p100,2001,sptinc_z_MC,0.1086
p99p100,2002,sptinc_z_MC,0.105
p99p100,2003,sptinc_z_MC,0.1074
p99p100,2004,sptinc_z_MC,0.1114
p99p100,2005,sptinc_z_MC,0.1133
p99p100,2006,sptinc_z_MC,0.12
p99p100,2007,sptinc_z_MC,0.1198
p99p100,2008,sptinc_z_MC,0.1078
p99p100,2009,sptinc_z_MC,0.0988
p99p100,2010,sptinc_z_MC,0.1093
p99p100,2011,sptinc_z_MC,0.1087
p99p100,2012,sptinc_z_MC,0.1025
p99p100,2013,sptinc_z_MC,0.104
p99p100,2014,sptinc_z_MC,0.1086
p99p100,2015,sptinc_z_MC,0.1066
p99p100,2016,sptinc_z_MC,0.1078
p99p100,2017,sptinc_z_MC,0.1079
p99p100,2018,sptinc_z_MC,0.1084
p99p100,2019,sptinc_z_MC,0.105
p99p100,2020,sptinc_z_MC,0.1059
p99p100,2021,sptinc_z_MC,0.1141
p99p100,2022,sptinc_z_MC,0.1151
p99p100,2023,sptinc_z_MC,0.1151
p99p100,2024,sptinc_z_MC,0.1151
p0p50,1980,sptinc_z_MC,0.203
p0p50,1981,sptinc_z_MC,0.2027
p0p50,1982,sptinc_z_MC,0.2017
p0p50,1983,sptinc_z_MC,0.2037
p0p50,1984,sptinc_z_MC,0.2021
p0p50,1985,sptinc_z_MC,0.1982
p0p50,1986,sptinc_z_MC,0.2007
p0p50,1987,sptinc_z_MC,0.2024
p0p50,1988,sptinc_z_MC,0.2079
p0p50,1989,sptinc_z_MC,0.2066
p0p50,1990,sptinc_z_MC,0.2087
p0p50,1991,sptinc_z_MC,0.21
p0p50,1992,sptinc_z_MC,0.2055
p0p50,1993,sptinc_z_MC,0.1992
p0p50,1994,sptinc_z_MC,0.1939
p0p50,1995,sptinc_z_MC,0.1956
p0p50,1996,sptinc_z_MC,0.195
p0p50,1997,sptinc_z_MC,0.1918
p0p50,1998,sptinc_z_MC,0.1926
p0p50,1999,sptinc_z_MC,0.1925
p0p50,2000,sptinc_z_MC,0.1893
p0p50,2001,sptinc_z_MC,0.1892
p0p50,2002,sptinc_z_MC,0.1919
p0p50,2003,sptinc_z_MC,0.1896
p0p50,2004,sptinc_z_MC,0.1821
p0p50,2005,sptinc_z_MC,0.1844
p0p50,2006,sptinc_z_MC,0.182
p0p50,2007,sptinc_z_MC,0.184
p0p50,2008,sptinc_z_MC,0.1916
p0p50,2009,sptinc_z_MC,0.1954
p0p50,2010,sptinc_z_MC,0.184
p0p50,2011,sptinc_z_MC,0.1833
p0p50,2012,sptinc_z_MC,0.1846
p0p50,2013,sptinc_z_MC,0.1816
p0p50,2014,sptinc_z_MC,0.1805
p0p50,2015,sptinc_z_MC,0.1808
p0p50,2016,sptinc_z_MC,0.1814
p0p50,2017,sptinc_z_MC,0.1826
p0p50,2018,sptinc_z_MC,0.1842
p0p50,2019,sptinc_z_MC,0.186
p0p50,2020,sptinc_z_MC,0.1852
p0p50,2021,sptinc_z_MC,0.1834
p0p50,2022,sptinc_z_MC,0.184
p0p50,2023,sptinc_z_MC,0.184
p0p50,2024,sptinc_z_MC,0.184
p99p100,1820,sptinc_z_KR,0.1616
p99p100,1850,sptinc_z_KR,0.1735
p99p100,1880,sptinc_z_KR,0.1735
p99p100,1900,sptinc_z_KR,0.1756
p99p100,1910,sptinc_z_KR,0.2026
p99p100,1920,sptinc_z_KR,0.2178
p99p100,1930,sptinc_z_KR,0.1984
p99p100,1933,sptinc_z_KR,0.1973
p99p100,1934,sptinc_z_KR,0.1935
p99p100,1935,sptinc_z_KR,0.1892
p99p100,1936,sptinc_z_KR,0.1852
p99p100,1937,sptinc_z_KR,0.1835
p99p100,1938,sptinc_z_KR,0.1841
p99p100,1939,sptinc_z_KR,0.1816
p99p100,1940,sptinc_z_KR,0.1817
p99p100,1941,sptinc_z_KR,0.176
p99p100,1942,sptinc_z_KR,0.1666
p99p100,1943,sptinc_z_KR,0.1631
p99p100,1944,sptinc_z_KR,0.1539
p99p100,1945,sptinc_z_KR,0.1444
p99p100,1946,sptinc_z_KR,0.1394
p99p100,1947,sptinc_z_KR,0.1305
p99p100,1948,sptinc_z_KR,0.1217
p99p100,1949,sptinc_z_KR,0.114
p99p100,1950,sptinc_z_KR,0.1054
p99p100,1951,sptinc_z_KR,0.1063
p99p100,1952,sptinc_z_KR,0.1066
p99p100,1953,sptinc_z_KR,0.108
p99p100,1954,sptinc_z_KR,0.1085
p99p100,1955,sptinc_z_KR,0.1087
p99p100,1956,sptinc_z_KR,0.1097
p99p100,1957,sptinc_z_KR,0.1101
p99p100,1958,sptinc_z_KR,0.1103
p99p100,1959,sptinc_z_KR,0.1107
p99p100,1960,sptinc_z_KR,0.1109
p99p100,1961,sptinc_z_KR,0.1083
p99p100,1962,sptinc_z_KR,0.1071
p99p100,1963,sptinc_z_KR,0.1033
p99p100,1964,sptinc_z_KR,0.1017
p99p100,1965,sptinc_z_KR,0.1009
p99p100,1966,sptinc_z_KR,0.0968
p99p100,1967,sptinc_z_KR,0.0954
p99p100,1968,sptinc_z_KR,0.0948
p99p100,1969,sptinc_z_KR,0.0905
p99p100,1970,sptinc_z_KR,0.1157
p99p100,1971,sptinc_z_KR,0.0887
p99p100,1972,sptinc_z_KR,0.0888
p99p100,1973,sptinc_z_KR,0.0833
p99p100,1974,sptinc_z_KR,0.0826
p99p100,1975,sptinc_z_KR,0.0825
p99p100,1976,sptinc_z_KR,0.0774
p99p100,1977,sptinc_z_KR,0.077
p99p100,1978,sptinc_z_KR,0.0767
p99p100,1979,sptinc_z_KR,0.0733
p99p100,1980,sptinc_z_KR,0.0764
p99p100,1981,sptinc_z_KR,0.0764
p99p100,1982,sptinc_z_KR,0.0764
p99p100,1983,sptinc_z_KR,0.0755
p99p100,1984,sptinc_z_KR,0.0762
p99p100,1985,sptinc_z_KR,0.0769
p99p100,1986,sptinc_z_KR,0.0775
p99p100,1987,sptinc_z_KR,0.0782
p99p100,1988,sptinc_z_KR,0.0789
p99p100,1989,sptinc_z_KR,0.0809
p99p100,1990,sptinc_z_KR,0.0818
p99p100,1991,sptinc_z_KR,0.0836
p99p100,1992,sptinc_z_KR,0.0752
p99p100,1993,sptinc_z_KR,0.0705
p99p100,1994,sptinc_z_KR,0.0642
p99p100,1995,sptinc_z_KR,0.0594
p99p100,1996,sptinc_z_KR,0.0562
p99p100,1997,sptinc_z_KR,0.0575
p99p100,1998,sptinc_z_KR,0.0601
p99p100,1999,sptinc_z_KR,0.0628
p99p100,2000,sptinc_z_KR,0.0671
p99p100,2001,sptinc_z_KR,0.0732
p99p100,2002,sptinc_z_KR,0.0816
p99p100,2003,sptinc_z_KR,0.0909
p99p100,2004,sptinc_z_KR,0.1013
p99p100,2005,sptinc_z_KR,0.1128
p99p100,2006,sptinc_z_KR,0.1266
p99p100,2007,sptinc_z_KR,0.1367
p99p100,2008,sptinc_z_KR,0.1439
p99p100,2009,sptinc_z_KR,0.1485
p99p100,2010,sptinc_z_KR,0.1681
p99p100,2011,sptinc_z_KR,0.1701
p99p100,2012,sptinc_z_KR,0.1695
p99p100,2013,sptinc_z_KR,0.1377
p99p100,2014,sptinc_z_KR,0.1478
p99p100,2015,sptinc_z_KR,0.1585
p99p100,2016,sptinc_z_KR,0.1588
p99p100,2017,sptinc_z_KR,0.1639
p99p100,2018,sptinc_z_KR,0.157
p99p100,2019,sptinc_z_KR,0.134
p99p100,2020,sptinc_z_KR,0.1343
p99p100,2021,sptinc_z_KR,0.1398
p99p100,2022,sptinc_z_KR,0.1411
p99p100,2023,sptinc_z_KR,0.1411
p99p100,2024,sptinc_z_KR,0.1411
p0p50,1820,sptinc_z_KR,0.1731
p0p50,1850,sptinc_z_KR,0.1691
p0p50,1880,sptinc_z_KR,0.1601
p0p50,1900,sptinc_z_KR,0.1591
p0p50,1910,sptinc_z_KR,0.1578
p0p50,1920,sptinc_z_KR,0.1454
p0p50,1930,sptinc_z_KR,0.1528
p0p50,1933,sptinc_z_KR,0.1563
p0p50,1934,sptinc_z_KR,0.1582
p0p50,1935,sptinc_z_KR,0.1601
p0p50,1936,sptinc_z_KR,0.162
p0p50,1937,sptinc_z_KR,0.1635
p0p50,1938,sptinc_z_KR,0.1644
p0p50,1939,sptinc_z_KR,0.1661
p0p50,1940,sptinc_z_KR,0.1672
p0p50,1941,sptinc_z_KR,0.1717
p0p50,1942,sptinc_z_KR,0.1771
p0p50,1943,sptinc_z_KR,0.1812
p0p50,1944,sptinc_z_KR,0.1866
p0p50,1945,sptinc_z_KR,0.192
p0p50,1946,sptinc_z_KR,0.1964
p0p50,1947,sptinc_z_KR,0.2017
p0p50,1948,sptinc_z_KR,0.207
p0p50,1949,sptinc_z_KR,0.212
p0p50,1950,sptinc_z_KR,0.2173
p0p50,1951,sptinc_z_KR,0.2165
p0p50,1952,sptinc_z_KR,0.2159
p0p50,1953,sptinc_z_KR,0.215
p0p50,1954,sptinc_z_KR,0.2144
p0p50,1955,sptinc_z_KR,0.2138
p0p50,1956,sptinc_z_KR,0.213
p0p50,1957,sptinc_z_KR,0.2124
p0p50,1958,sptinc_z_KR,0.2118
p0p50,1959,sptinc_z_KR,0.2112
p0p50,1960,sptinc_z_KR,0.2106
p0p50,1961,sptinc_z_KR,0.2125
p0p50,1962,sptinc_z_KR,0.214
p0p50,1963,sptinc_z_KR,0.2161
p0p50,1964,sptinc_z_KR,0.2177
p0p50,1965,sptinc_z_KR,0.2191
p0p50,1966,sptinc_z_KR,0.2214
p0p50,1967,sptinc_z_KR,0.2229
p0p50,1968,sptinc_z_KR,0.2243
p0p50,1969,sptinc_z_KR,0.2266
p0p50,1970,sptinc_z_KR,0.2065
p0p50,1971,sptinc_z_KR,0.2295
p0p50,1972,sptinc_z_KR,0.2306
p0p50,1973,sptinc_z_KR,0.2332
p0p50,1974,sptinc_z_KR,0.2346
p0p50,1975,sptinc_z_KR,0.2358
p0p50,1976,sptinc_z_KR,0.2383
p0p50,1977,sptinc_z_KR,0.2397
p0p50,1978,sptinc_z_KR,0.2409
p0p50,1979,sptinc_z_KR,0.243
p0p50,1980,sptinc_z_KR,0.2238
p0p50,1981,sptinc_z_KR,0.2238
p0p50,1982,sptinc_z_KR,0.2238
p0p50,1983,sptinc_z_KR,0.2434
p0p50,1984,sptinc_z_KR,0.2473
p0p50,1985,sptinc_z_KR,0.2514
p0p50,1986,sptinc_z_KR,0.2554
p0p50,1987,sptinc_z_KR,0.2596
p0p50,1988,sptinc_z_KR,0.2638
p0p50,1989,sptinc_z_KR,0.2564
p0p50,1990,sptinc_z_KR,0.2596
p0p50,1991,sptinc_z_KR,0.2547
p0p50,1992,sptinc_z_KR,0.2748
p0p50,1993,sptinc_z_KR,0.264
p0p50,1994,sptinc_z_KR,0.2752
p0p50,1995,sptinc_z_KR,0.2747
p0p50,1996,sptinc_z_KR,0.2583
p0p50,1997,sptinc_z_KR,0.2668
p0p50,1998,sptinc_z_KR,0.2596
p0p50,1999,sptinc_z_KR,0.2527
p0p50,2000,sptinc_z_KR,0.2298
p0p50,2001,sptinc_z_KR,0.2395
p0p50,2002,sptinc_z_KR,0.2331
p0p50,2003,sptinc_z_KR,0.227
p0p50,2004,sptinc_z_KR,0.221
p0p50,2005,sptinc_z_KR,0.2152
p0p50,2006,sptinc_z_KR,0.2038
p0p50,2007,sptinc_z_KR,0.1969
p0p50,2008,sptinc_z_KR,0.1939
p0p50,2009,sptinc_z_KR,0.1992
p0p50,2010,sptinc_z_KR,0.1947
p0p50,2011,sptinc_z_KR,0.198
p0p50,2012,sptinc_z_KR,0.2019
p0p50,2013,sptinc_z_KR,0.2048
p0p50,2014,sptinc_z_KR,0.2032
p0p50,2015,sptinc_z_KR,0.2019
p0p50,2016,sptinc_z_KR,0.181
p0p50,2017,sptinc_z_KR,0.176
p0p50,2018,sptinc_z_KR,0.1772
p0p50,2019,sptinc_z_KR,0.177
p0p50,2020,sptinc_z_KR,0.1754
p0p50,2021,sptinc_z_KR,0.1749
p0p50,2022,sptinc_z_KR,0.1763
p0p50,2023,sptinc_z_KR,0.1763
p0p50,2024,sptinc_z_KR,0.1763
p99p100,1980,sptinc_z_BS,0.2227
p99p100,1981,sptinc_z_BS,0.2227
p99p100,1982,sptinc_z_BS,0.2227
p99p100,1983,sptinc_z_BS,0.2227
p99p100,1984,sptinc_z_BS,0.2227
p99p100,1985,sptinc_z_BS,0.2227
p99p100,1986,sptinc_z_BS,0.2227
p99p100,1987,sptinc_z_BS,0.2227
p99p100,1988,sptinc_z_BS,0.2227
p99p100,1989,sptinc_z_BS,0.2227
p99p100,1990,sptinc_z_BS,0.2227
p99p100,1991,sptinc_z_BS,0.2227
p99p100,1992,sptinc_z_BS,0.2227
p99p100,1993,sptinc_z_BS,0.2227
p99p100,1994,sptinc_z_BS,0.2227
p99p100,1995,sptinc_z_BS,0.2227
p99p100,1996,sptinc_z_BS,0.2227
p99p100,1997,sptinc_z_BS,0.2227
p99p100,1998,sptinc_z_BS,0.2227
p99p100,1999,sptinc_z_BS,0.2227
p99p100,2000,sptinc_z_BS,0.2227
p99p100,2001,sptinc_z_BS,0.2279
p99p100,2002,sptinc_z_BS,0.2245
p99p100,2003,sptinc_z_BS,0.233
p99p100,2004,sptinc_z_BS,0.2414
p99p100,2005,sptinc_z_BS,0.2275
p99p100,2006,sptinc_z_BS,0.2323
p99p100,2007,sptinc_z_BS,0.2473
p99p100,2008,sptinc_z_BS,0.2395
p99p100,2009,sptinc_z_BS,0.2285
p99p100,2010,sptinc_z_BS,0.2378
p99p100,2011,sptinc_z_BS,0.2391
p99p100,2012,sptinc_z_BS,0.2362
p99p100,2013,sptinc_z_BS,0.249
p99p100,2014,sptinc_z_BS,0.2549
p99p100,2015,sptinc_z_BS,0.233
p99p100,2016,sptinc_z_BS,0.2345
p99p100,2017,sptinc_z_BS,0.2248
p99p100,2018,sptinc_z_BS,0.2284
p99p100,2019,sptinc_z_BS,0.2266
p99p100,2020,sptinc_z_BS,0.2362
p99p100,2021,sptinc_z_BS,0.2279
p99p100,2022,sptinc_z_BS,0.2199
p99p100,2023,sptinc_z_BS,0.2197
p99p100,2024,sptinc_z_BS,0.2197
p0p50,1980,sptinc_z_BS,0.0839
p0p50,1981,sptinc_z_BS,0.0839
p0p50,1982,sptinc_z_BS,0.0839
p0p50,1983,sptinc_z_BS,0.0839
p0p50,1984,sptinc_z_BS,0.0839
p0p50,1985,sptinc_z_BS,0.0839
p0p50,1986,sptinc_z_BS,0.0839
p0p50,1987,sptinc_z_BS,0.0839
p0p50,1988,sptinc_z_BS,0.0839
p0p50,1989,sptinc_z_BS,0.0839
p0p50,1990,sptinc_z_BS,0.0839
p0p50,1991,sptinc_z_BS,0.0839
p0p50,1992,sptinc_z_BS,0.0839
p0p50,1993,sptinc_z_BS,0.0839
p0p50,1994,sptinc_z_BS,0.0839
p0p50,1995,sptinc_z_BS,0.0839
p0p50,1996,sptinc_z_BS,0.0839
p0p50,1997,sptinc_z_BS,0.0839
p0p50,1998,sptinc_z_BS,0.0839
p0p50,1999,sptinc_z_BS,0.0839
p0p50,2000,sptinc_z_BS,0.0839
p0p50,2001,sptinc_z_BS,0.0802
p0p50,2002,sptinc_z_BS,0.081
p0p50,2003,sptinc_z_BS,0.0848
p0p50,2004,sptinc_z_BS,0.0872
p0p50,2005,sptinc_z_BS,0.087
p0p50,2006,sptinc_z_BS,0.0904
p0p50,2007,sptinc_z_BS,0.0892
p0p50,2008,sptinc_z_BS,0.0916
p0p50,2009,sptinc_z_BS,0.0933
p0p50,2010,sptinc_z_BS,0.0947
p0p50,2011,sptinc_z_BS,0.0978
p0p50,2012,sptinc_z_BS,0.1003
p0p50,2013,sptinc_z_BS,0.1009
p0p50,2014,sptinc_z_BS,0.1025
p0p50,2015,sptinc_z_BS,0.1031
p0p50,2016,sptinc_z_BS,0.1028
p0p50,2017,sptinc_z_BS,0.102
p0p50,2018,sptinc_z_BS,0.1011
p0p50,2019,sptinc_z_BS,0.1015
